image,label,stage
images\005385.png,labels\005385.txt,train
images\005386.png,labels\005386.txt,train
images\005387.png,labels\005387.txt,train
images\005388.png,labels\005388.txt,val
images\005389.png,labels\005389.txt,train
images\005390.png,labels\005390.txt,train
images\005391.png,labels\005391.txt,train
images\005392.png,labels\005392.txt,train
images\005393.png,labels\005393.txt,train
images\005394.png,labels\005394.txt,train
images\005395.png,labels\005395.txt,train
images\005396.png,labels\005396.txt,train
images\005397.png,labels\005397.txt,train
images\005398.png,labels\005398.txt,train
images\005399.png,labels\005399.txt,train
images\005400.png,labels\005400.txt,val
images\005401.png,labels\005401.txt,val
images\005402.png,labels\005402.txt,train
images\005403.png,labels\005403.txt,train
images\005404.png,labels\005404.txt,train
images\005405.png,labels\005405.txt,train
images\005406.png,labels\005406.txt,train
images\005407.png,labels\005407.txt,train
images\005408.png,labels\005408.txt,train
images\005409.png,labels\005409.txt,train
images\005410.png,labels\005410.txt,train
images\005411.png,labels\005411.txt,val
images\005412.png,labels\005412.txt,train
images\005413.png,labels\005413.txt,train
images\005414.png,labels\005414.txt,val
images\005415.png,labels\005415.txt,train
images\005416.png,labels\005416.txt,train
images\005417.png,labels\005417.txt,train
images\005418.png,labels\005418.txt,train
images\005419.png,labels\005419.txt,train
images\005420.png,labels\005420.txt,train
images\005421.png,labels\005421.txt,train
images\005422.png,labels\005422.txt,train
images\005423.png,labels\005423.txt,train
images\005424.png,labels\005424.txt,val
images\005425.png,labels\005425.txt,val
images\005426.png,labels\005426.txt,train
images\005427.png,labels\005427.txt,train
images\005428.png,labels\005428.txt,train
images\005429.png,labels\005429.txt,val
images\005430.png,labels\005430.txt,train
images\005431.png,labels\005431.txt,train
images\005432.png,labels\005432.txt,val
images\005433.png,labels\005433.txt,train
images\005434.png,labels\005434.txt,train
images\005435.png,labels\005435.txt,train
images\005436.png,labels\005436.txt,train
images\005437.png,labels\005437.txt,val
images\005438.png,labels\005438.txt,train
images\005439.png,labels\005439.txt,train
images\005440.png,labels\005440.txt,train
images\005441.png,labels\005441.txt,train
images\005442.png,labels\005442.txt,train
images\005443.png,labels\005443.txt,train
images\005444.png,labels\005444.txt,train
images\005445.png,labels\005445.txt,train
images\005446.png,labels\005446.txt,train
images\005447.png,labels\005447.txt,val
images\005448.png,labels\005448.txt,train
images\005449.png,labels\005449.txt,train
images\005450.png,labels\005450.txt,val
images\005451.png,labels\005451.txt,train
images\005452.png,labels\005452.txt,train
images\005453.png,labels\005453.txt,val
images\005454.png,labels\005454.txt,train
images\005455.png,labels\005455.txt,train
images\005456.png,labels\005456.txt,train
images\005457.png,labels\005457.txt,val
images\005458.png,labels\005458.txt,train
images\005459.png,labels\005459.txt,train
images\005460.png,labels\005460.txt,train
images\005461.png,labels\005461.txt,val
images\005462.png,labels\005462.txt,train
images\005463.png,labels\005463.txt,val
images\005464.png,labels\005464.txt,train
images\005465.png,labels\005465.txt,train
images\005466.png,labels\005466.txt,train
images\005467.png,labels\005467.txt,val
images\005468.png,labels\005468.txt,train
images\005469.png,labels\005469.txt,train
images\005470.png,labels\005470.txt,val
images\005471.png,labels\005471.txt,train
images\005472.png,labels\005472.txt,train
images\005473.png,labels\005473.txt,train
images\005474.png,labels\005474.txt,train
images\005475.png,labels\005475.txt,train
images\005476.png,labels\005476.txt,train
images\005477.png,labels\005477.txt,train
images\005478.png,labels\005478.txt,train
images\005479.png,labels\005479.txt,train
images\005480.png,labels\005480.txt,train
images\005481.png,labels\005481.txt,train
images\005482.png,labels\005482.txt,train
images\005483.png,labels\005483.txt,train
images\005484.png,labels\005484.txt,train
images\005485.png,labels\005485.txt,train
images\005486.png,labels\005486.txt,train
images\005487.png,labels\005487.txt,train
images\005488.png,labels\005488.txt,train
images\005489.png,labels\005489.txt,val
images\005490.png,labels\005490.txt,val
images\005491.png,labels\005491.txt,train
images\005492.png,labels\005492.txt,train
images\005493.png,labels\005493.txt,val
images\005494.png,labels\005494.txt,train
images\005495.png,labels\005495.txt,train
images\005496.png,labels\005496.txt,train
images\005497.png,labels\005497.txt,train
images\005498.png,labels\005498.txt,val
images\005499.png,labels\005499.txt,val
images\005500.png,labels\005500.txt,train
images\005501.png,labels\005501.txt,train
images\005502.png,labels\005502.txt,train
images\005503.png,labels\005503.txt,train
images\005504.png,labels\005504.txt,val
images\005505.png,labels\005505.txt,train
images\005506.png,labels\005506.txt,train
images\005507.png,labels\005507.txt,train
images\005508.png,labels\005508.txt,val
images\005509.png,labels\005509.txt,val
images\005510.png,labels\005510.txt,train
images\005511.png,labels\005511.txt,train
images\005512.png,labels\005512.txt,train
images\005513.png,labels\005513.txt,train
images\005514.png,labels\005514.txt,train
images\005515.png,labels\005515.txt,train
images\005516.png,labels\005516.txt,train
images\005517.png,labels\005517.txt,train
images\005518.png,labels\005518.txt,train
images\005519.png,labels\005519.txt,train
images\005520.png,labels\005520.txt,train
images\005521.png,labels\005521.txt,train
images\005522.png,labels\005522.txt,train
images\005523.png,labels\005523.txt,train
images\005524.png,labels\005524.txt,train
images\005525.png,labels\005525.txt,train
images\005526.png,labels\005526.txt,train
images\005527.png,labels\005527.txt,train
images\005528.png,labels\005528.txt,train
images\005529.png,labels\005529.txt,val
images\005530.png,labels\005530.txt,val
images\005531.png,labels\005531.txt,train
images\005532.png,labels\005532.txt,train
images\005533.png,labels\005533.txt,val
images\005534.png,labels\005534.txt,train
images\005535.png,labels\005535.txt,train
images\005536.png,labels\005536.txt,train
images\005537.png,labels\005537.txt,train
images\005538.png,labels\005538.txt,train
images\005539.png,labels\005539.txt,train
images\005540.png,labels\005540.txt,train
images\005541.png,labels\005541.txt,train
images\005542.png,labels\005542.txt,val
images\005543.png,labels\005543.txt,train
images\005544.png,labels\005544.txt,train
images\005545.png,labels\005545.txt,train
images\005546.png,labels\005546.txt,train
images\005547.png,labels\005547.txt,val
images\005548.png,labels\005548.txt,train
images\005549.png,labels\005549.txt,train
images\005550.png,labels\005550.txt,train
images\005551.png,labels\005551.txt,train
images\005552.png,labels\005552.txt,train
images\005553.png,labels\005553.txt,train
images\005554.png,labels\005554.txt,train
images\005555.png,labels\005555.txt,val
images\005556.png,labels\005556.txt,train
images\005557.png,labels\005557.txt,train
images\005558.png,labels\005558.txt,train
images\005559.png,labels\005559.txt,train
images\005560.png,labels\005560.txt,train
images\005561.png,labels\005561.txt,val
images\005562.png,labels\005562.txt,train
images\005563.png,labels\005563.txt,train
images\005564.png,labels\005564.txt,val
images\005565.png,labels\005565.txt,val
images\005566.png,labels\005566.txt,val
images\005567.png,labels\005567.txt,val
images\005568.png,labels\005568.txt,val
images\005569.png,labels\005569.txt,train
images\005570.png,labels\005570.txt,train
images\005571.png,labels\005571.txt,train
images\005572.png,labels\005572.txt,train
images\005573.png,labels\005573.txt,train
images\005574.png,labels\005574.txt,train
images\005575.png,labels\005575.txt,val
images\005576.png,labels\005576.txt,train
images\005577.png,labels\005577.txt,train
images\005578.png,labels\005578.txt,train
images\005579.png,labels\005579.txt,train
images\005580.png,labels\005580.txt,train
images\005581.png,labels\005581.txt,train
images\005582.png,labels\005582.txt,train
images\005583.png,labels\005583.txt,train
images\005584.png,labels\005584.txt,train
images\005585.png,labels\005585.txt,val
images\005586.png,labels\005586.txt,train
images\005587.png,labels\005587.txt,train
images\005588.png,labels\005588.txt,val
images\005589.png,labels\005589.txt,train
images\005590.png,labels\005590.txt,train
images\005591.png,labels\005591.txt,val
images\005592.png,labels\005592.txt,train
images\005593.png,labels\005593.txt,train
images\005594.png,labels\005594.txt,train
images\005595.png,labels\005595.txt,train
images\005596.png,labels\005596.txt,val
images\005597.png,labels\005597.txt,train
images\005598.png,labels\005598.txt,val
images\005599.png,labels\005599.txt,train
images\005600.png,labels\005600.txt,train
images\005601.png,labels\005601.txt,train
images\005602.png,labels\005602.txt,train
images\005603.png,labels\005603.txt,train
images\005604.png,labels\005604.txt,val
images\005605.png,labels\005605.txt,train
images\005606.png,labels\005606.txt,train
images\005607.png,labels\005607.txt,train
images\005608.png,labels\005608.txt,train
images\005609.png,labels\005609.txt,val
images\005610.png,labels\005610.txt,train
images\005611.png,labels\005611.txt,val
images\005612.png,labels\005612.txt,val
images\005613.png,labels\005613.txt,train
images\005614.png,labels\005614.txt,train
images\005615.png,labels\005615.txt,train
images\005616.png,labels\005616.txt,train
images\005617.png,labels\005617.txt,train
images\005618.png,labels\005618.txt,train
images\005619.png,labels\005619.txt,train
images\005620.png,labels\005620.txt,train
images\005621.png,labels\005621.txt,train
images\005622.png,labels\005622.txt,val
images\005623.png,labels\005623.txt,train
images\005624.png,labels\005624.txt,train
images\005625.png,labels\005625.txt,val
images\005626.png,labels\005626.txt,train
images\005627.png,labels\005627.txt,val
images\005628.png,labels\005628.txt,train
images\005629.png,labels\005629.txt,val
images\005630.png,labels\005630.txt,train
images\005631.png,labels\005631.txt,val
images\005632.png,labels\005632.txt,train
images\005633.png,labels\005633.txt,train
images\005634.png,labels\005634.txt,train
images\005635.png,labels\005635.txt,train
images\005636.png,labels\005636.txt,val
images\005637.png,labels\005637.txt,train
images\005638.png,labels\005638.txt,train
images\005639.png,labels\005639.txt,train
images\005640.png,labels\005640.txt,train
images\005641.png,labels\005641.txt,train
images\005642.png,labels\005642.txt,train
images\005643.png,labels\005643.txt,train
images\005644.png,labels\005644.txt,val
images\005645.png,labels\005645.txt,train
images\005646.png,labels\005646.txt,train
images\005647.png,labels\005647.txt,train
images\005648.png,labels\005648.txt,train
images\005649.png,labels\005649.txt,val
images\005650.png,labels\005650.txt,train
images\005651.png,labels\005651.txt,val
images\005652.png,labels\005652.txt,train
images\005653.png,labels\005653.txt,train
images\005654.png,labels\005654.txt,train
images\005655.png,labels\005655.txt,train
images\005656.png,labels\005656.txt,train
images\005657.png,labels\005657.txt,train
images\005658.png,labels\005658.txt,val
images\005659.png,labels\005659.txt,train
images\005660.png,labels\005660.txt,train
images\005661.png,labels\005661.txt,train
images\005662.png,labels\005662.txt,train
images\005663.png,labels\005663.txt,train
images\005664.png,labels\005664.txt,train
images\005665.png,labels\005665.txt,train
images\005666.png,labels\005666.txt,val
images\005667.png,labels\005667.txt,train
images\005668.png,labels\005668.txt,train
images\005669.png,labels\005669.txt,val
images\005670.png,labels\005670.txt,train
images\005671.png,labels\005671.txt,train
images\005672.png,labels\005672.txt,train
images\005673.png,labels\005673.txt,train
images\005674.png,labels\005674.txt,train
images\005675.png,labels\005675.txt,train
images\005676.png,labels\005676.txt,train
images\005677.png,labels\005677.txt,val
images\005678.png,labels\005678.txt,train
images\005679.png,labels\005679.txt,train
images\005680.png,labels\005680.txt,train
images\005681.png,labels\005681.txt,train
images\005682.png,labels\005682.txt,train
images\005683.png,labels\005683.txt,train
images\005684.png,labels\005684.txt,val
images\005685.png,labels\005685.txt,train
images\005686.png,labels\005686.txt,train
images\005687.png,labels\005687.txt,val
images\005688.png,labels\005688.txt,train
images\005689.png,labels\005689.txt,train
images\005690.png,labels\005690.txt,train
images\005691.png,labels\005691.txt,train
images\005692.png,labels\005692.txt,train
images\005693.png,labels\005693.txt,train
images\005694.png,labels\005694.txt,train
images\005695.png,labels\005695.txt,train
images\005696.png,labels\005696.txt,val
images\005697.png,labels\005697.txt,train
images\005698.png,labels\005698.txt,train
images\005699.png,labels\005699.txt,train
images\005700.png,labels\005700.txt,train
images\005701.png,labels\005701.txt,train
images\005702.png,labels\005702.txt,train
images\005703.png,labels\005703.txt,val
images\005704.png,labels\005704.txt,train
images\005705.png,labels\005705.txt,train
images\005706.png,labels\005706.txt,val
images\005707.png,labels\005707.txt,train
images\005708.png,labels\005708.txt,train
images\005709.png,labels\005709.txt,train
images\005710.png,labels\005710.txt,val
images\005711.png,labels\005711.txt,train
images\005712.png,labels\005712.txt,train
images\005713.png,labels\005713.txt,train
images\005714.png,labels\005714.txt,train
images\005715.png,labels\005715.txt,val
images\005716.png,labels\005716.txt,train
images\005717.png,labels\005717.txt,train
images\005718.png,labels\005718.txt,train
images\005719.png,labels\005719.txt,train
images\005720.png,labels\005720.txt,train
images\005721.png,labels\005721.txt,train
images\005722.png,labels\005722.txt,train
images\005723.png,labels\005723.txt,train
images\005724.png,labels\005724.txt,train
images\005725.png,labels\005725.txt,train
images\005726.png,labels\005726.txt,train
images\005727.png,labels\005727.txt,train
images\005728.png,labels\005728.txt,train
images\005729.png,labels\005729.txt,train
images\005730.png,labels\005730.txt,train
images\005731.png,labels\005731.txt,train
images\005732.png,labels\005732.txt,train
images\005733.png,labels\005733.txt,train
images\005734.png,labels\005734.txt,train
images\005735.png,labels\005735.txt,train
images\005736.png,labels\005736.txt,val
images\005737.png,labels\005737.txt,train
images\005738.png,labels\005738.txt,train
images\005739.png,labels\005739.txt,train
images\005740.png,labels\005740.txt,train
images\005741.png,labels\005741.txt,train
images\005742.png,labels\005742.txt,train
images\005743.png,labels\005743.txt,train
images\005744.png,labels\005744.txt,val
images\005745.png,labels\005745.txt,val
images\005746.png,labels\005746.txt,val
images\005747.png,labels\005747.txt,train
images\005748.png,labels\005748.txt,train
images\005749.png,labels\005749.txt,train
images\005750.png,labels\005750.txt,train
images\005751.png,labels\005751.txt,train
images\005752.png,labels\005752.txt,train
images\005753.png,labels\005753.txt,train
images\005754.png,labels\005754.txt,val
images\005755.png,labels\005755.txt,val
images\005756.png,labels\005756.txt,train
images\005757.png,labels\005757.txt,train
images\005758.png,labels\005758.txt,val
images\005759.png,labels\005759.txt,val
images\005760.png,labels\005760.txt,val
images\005761.png,labels\005761.txt,train
images\005762.png,labels\005762.txt,train
images\005763.png,labels\005763.txt,train
images\005764.png,labels\005764.txt,train
images\005765.png,labels\005765.txt,train
images\005766.png,labels\005766.txt,train
images\005767.png,labels\005767.txt,val
images\005768.png,labels\005768.txt,train
images\005769.png,labels\005769.txt,train
images\005770.png,labels\005770.txt,train
images\005771.png,labels\005771.txt,val
images\005772.png,labels\005772.txt,train
images\005773.png,labels\005773.txt,val
images\005774.png,labels\005774.txt,train
images\005775.png,labels\005775.txt,train
images\005776.png,labels\005776.txt,val
images\005777.png,labels\005777.txt,train
images\005778.png,labels\005778.txt,train
images\005779.png,labels\005779.txt,train
images\005780.png,labels\005780.txt,train
images\005781.png,labels\005781.txt,train
images\005782.png,labels\005782.txt,train
images\005783.png,labels\005783.txt,train
images\005784.png,labels\005784.txt,train
images\005785.png,labels\005785.txt,train
images\005786.png,labels\005786.txt,train
images\005787.png,labels\005787.txt,train
images\005788.png,labels\005788.txt,val
images\005789.png,labels\005789.txt,train
images\005790.png,labels\005790.txt,train
images\005791.png,labels\005791.txt,train
images\005792.png,labels\005792.txt,train
images\005793.png,labels\005793.txt,train
images\005794.png,labels\005794.txt,train
images\005795.png,labels\005795.txt,train
images\005796.png,labels\005796.txt,train
images\005797.png,labels\005797.txt,train
images\005798.png,labels\005798.txt,train
images\005799.png,labels\005799.txt,train
images\005800.png,labels\005800.txt,train
images\005801.png,labels\005801.txt,train
images\005802.png,labels\005802.txt,train
images\005803.png,labels\005803.txt,train
images\005804.png,labels\005804.txt,train
images\005805.png,labels\005805.txt,train
images\005806.png,labels\005806.txt,train
images\005807.png,labels\005807.txt,train
images\005808.png,labels\005808.txt,train
images\005809.png,labels\005809.txt,val
images\005810.png,labels\005810.txt,train
images\005811.png,labels\005811.txt,train
images\005812.png,labels\005812.txt,train
images\005813.png,labels\005813.txt,train
images\005814.png,labels\005814.txt,train
images\005815.png,labels\005815.txt,train
images\005816.png,labels\005816.txt,train
images\005817.png,labels\005817.txt,val
images\005818.png,labels\005818.txt,train
images\005819.png,labels\005819.txt,train
images\005820.png,labels\005820.txt,train
images\005821.png,labels\005821.txt,train
images\005822.png,labels\005822.txt,train
images\005823.png,labels\005823.txt,train
images\005824.png,labels\005824.txt,train
images\005825.png,labels\005825.txt,train
images\005826.png,labels\005826.txt,train
images\005827.png,labels\005827.txt,train
images\005828.png,labels\005828.txt,train
images\005829.png,labels\005829.txt,val
images\005830.png,labels\005830.txt,train
images\005831.png,labels\005831.txt,train
images\005832.png,labels\005832.txt,train
images\005833.png,labels\005833.txt,train
images\005834.png,labels\005834.txt,train
images\005835.png,labels\005835.txt,val
images\005836.png,labels\005836.txt,train
images\005837.png,labels\005837.txt,train
images\005838.png,labels\005838.txt,train
images\005839.png,labels\005839.txt,train
images\005840.png,labels\005840.txt,train
images\005841.png,labels\005841.txt,train
images\005842.png,labels\005842.txt,val
images\005843.png,labels\005843.txt,train
images\005844.png,labels\005844.txt,train
images\005845.png,labels\005845.txt,train
images\005846.png,labels\005846.txt,val
images\005847.png,labels\005847.txt,train
images\005848.png,labels\005848.txt,train
images\005849.png,labels\005849.txt,val
images\005850.png,labels\005850.txt,train
images\005851.png,labels\005851.txt,val
images\005852.png,labels\005852.txt,val
images\005853.png,labels\005853.txt,val
images\005854.png,labels\005854.txt,train
images\005855.png,labels\005855.txt,val
images\005856.png,labels\005856.txt,val
images\005857.png,labels\005857.txt,val
images\005858.png,labels\005858.txt,train
images\005859.png,labels\005859.txt,train
images\005860.png,labels\005860.txt,train
images\005861.png,labels\005861.txt,train
images\005862.png,labels\005862.txt,train
images\005863.png,labels\005863.txt,val
images\005864.png,labels\005864.txt,train
images\005865.png,labels\005865.txt,train
images\005866.png,labels\005866.txt,train
images\005867.png,labels\005867.txt,train
images\005868.png,labels\005868.txt,train
images\005869.png,labels\005869.txt,train
images\005870.png,labels\005870.txt,val
images\005871.png,labels\005871.txt,val
images\005872.png,labels\005872.txt,val
images\005873.png,labels\005873.txt,train
images\005874.png,labels\005874.txt,train
images\005875.png,labels\005875.txt,train
images\005876.png,labels\005876.txt,train
images\005877.png,labels\005877.txt,train
images\005878.png,labels\005878.txt,train
images\005879.png,labels\005879.txt,train
images\005880.png,labels\005880.txt,train
images\005881.png,labels\005881.txt,train
images\005882.png,labels\005882.txt,train
images\005883.png,labels\005883.txt,val
images\005884.png,labels\005884.txt,train
images\005885.png,labels\005885.txt,train
images\005886.png,labels\005886.txt,train
images\005887.png,labels\005887.txt,train
images\005888.png,labels\005888.txt,train
images\005889.png,labels\005889.txt,train
images\005890.png,labels\005890.txt,train
images\005891.png,labels\005891.txt,val
images\005892.png,labels\005892.txt,train
images\005893.png,labels\005893.txt,train
images\005894.png,labels\005894.txt,val
images\005895.png,labels\005895.txt,val
images\005896.png,labels\005896.txt,train
images\005897.png,labels\005897.txt,train
images\005898.png,labels\005898.txt,train
images\005899.png,labels\005899.txt,train
images\005900.png,labels\005900.txt,train
images\005901.png,labels\005901.txt,train
images\005902.png,labels\005902.txt,val
images\005903.png,labels\005903.txt,train
images\005904.png,labels\005904.txt,val
images\005905.png,labels\005905.txt,train
images\005906.png,labels\005906.txt,train
images\005907.png,labels\005907.txt,train
images\005908.png,labels\005908.txt,train
images\005909.png,labels\005909.txt,val
images\005910.png,labels\005910.txt,train
images\005911.png,labels\005911.txt,train
images\005912.png,labels\005912.txt,train
images\005913.png,labels\005913.txt,train
images\005914.png,labels\005914.txt,train
images\005915.png,labels\005915.txt,train
images\005916.png,labels\005916.txt,train
images\005917.png,labels\005917.txt,train
images\005918.png,labels\005918.txt,train
images\005919.png,labels\005919.txt,val
images\005920.png,labels\005920.txt,val
images\005921.png,labels\005921.txt,val
images\005922.png,labels\005922.txt,train
images\005923.png,labels\005923.txt,train
images\005924.png,labels\005924.txt,val
images\005925.png,labels\005925.txt,train
images\005926.png,labels\005926.txt,train
images\005927.png,labels\005927.txt,train
images\005928.png,labels\005928.txt,train
images\005929.png,labels\005929.txt,train
images\005930.png,labels\005930.txt,train
images\005931.png,labels\005931.txt,train
images\005932.png,labels\005932.txt,train
images\005933.png,labels\005933.txt,train
images\005934.png,labels\005934.txt,train
images\005935.png,labels\005935.txt,train
images\005936.png,labels\005936.txt,val
images\005937.png,labels\005937.txt,train
images\005938.png,labels\005938.txt,val
images\005939.png,labels\005939.txt,train
images\005940.png,labels\005940.txt,val
images\005941.png,labels\005941.txt,train
images\005942.png,labels\005942.txt,train
images\005943.png,labels\005943.txt,train
images\005944.png,labels\005944.txt,train
images\005945.png,labels\005945.txt,val
images\005946.png,labels\005946.txt,val
images\005947.png,labels\005947.txt,train
images\005948.png,labels\005948.txt,train
images\005949.png,labels\005949.txt,train
images\005950.png,labels\005950.txt,train
images\005951.png,labels\005951.txt,train
images\005952.png,labels\005952.txt,val
images\005953.png,labels\005953.txt,val
images\005954.png,labels\005954.txt,train
images\005955.png,labels\005955.txt,train
images\005956.png,labels\005956.txt,train
images\005957.png,labels\005957.txt,train
images\005958.png,labels\005958.txt,train
images\005959.png,labels\005959.txt,train
images\005960.png,labels\005960.txt,train
images\005961.png,labels\005961.txt,train
images\005962.png,labels\005962.txt,val
images\005963.png,labels\005963.txt,train
images\005964.png,labels\005964.txt,train
images\005965.png,labels\005965.txt,train
images\005966.png,labels\005966.txt,train
images\005967.png,labels\005967.txt,train
images\005968.png,labels\005968.txt,train
images\005969.png,labels\005969.txt,train
images\005970.png,labels\005970.txt,train
images\005971.png,labels\005971.txt,train
images\005972.png,labels\005972.txt,train
images\005973.png,labels\005973.txt,train
images\005974.png,labels\005974.txt,train
images\005975.png,labels\005975.txt,train
images\005976.png,labels\005976.txt,train
images\005977.png,labels\005977.txt,train
images\005978.png,labels\005978.txt,train
images\005979.png,labels\005979.txt,train
images\005980.png,labels\005980.txt,train
images\005981.png,labels\005981.txt,train
images\005982.png,labels\005982.txt,train
images\005983.png,labels\005983.txt,train
images\005984.png,labels\005984.txt,train
images\005985.png,labels\005985.txt,train
images\005986.png,labels\005986.txt,train
images\005987.png,labels\005987.txt,train
images\005988.png,labels\005988.txt,train
images\005989.png,labels\005989.txt,train
images\005990.png,labels\005990.txt,val
images\005991.png,labels\005991.txt,train
images\005992.png,labels\005992.txt,train
images\005993.png,labels\005993.txt,train
images\005994.png,labels\005994.txt,train
images\005995.png,labels\005995.txt,train
images\005996.png,labels\005996.txt,train
images\005997.png,labels\005997.txt,train
images\005998.png,labels\005998.txt,val
images\005999.png,labels\005999.txt,train
images\006000.png,labels\006000.txt,train
images\006001.png,labels\006001.txt,train
images\006002.png,labels\006002.txt,train
images\006003.png,labels\006003.txt,train
images\006004.png,labels\006004.txt,train
images\006005.png,labels\006005.txt,train
images\006006.png,labels\006006.txt,train
images\006007.png,labels\006007.txt,train
images\006008.png,labels\006008.txt,train
images\006009.png,labels\006009.txt,train
images\006010.png,labels\006010.txt,train
images\006011.png,labels\006011.txt,val
images\006012.png,labels\006012.txt,train
images\006013.png,labels\006013.txt,train
images\006014.png,labels\006014.txt,train
images\006015.png,labels\006015.txt,train
images\006016.png,labels\006016.txt,train
images\006017.png,labels\006017.txt,train
images\006018.png,labels\006018.txt,train
images\006019.png,labels\006019.txt,train
images\006020.png,labels\006020.txt,train
images\006021.png,labels\006021.txt,train
images\006022.png,labels\006022.txt,train
images\006023.png,labels\006023.txt,train
images\006024.png,labels\006024.txt,train
images\006025.png,labels\006025.txt,train
images\006026.png,labels\006026.txt,val
images\006027.png,labels\006027.txt,train
images\006028.png,labels\006028.txt,val
images\006029.png,labels\006029.txt,val
images\006030.png,labels\006030.txt,train
images\006031.png,labels\006031.txt,val
images\006032.png,labels\006032.txt,val
images\006033.png,labels\006033.txt,train
images\006034.png,labels\006034.txt,val
images\006035.png,labels\006035.txt,val
images\006036.png,labels\006036.txt,val
images\006037.png,labels\006037.txt,train
images\006038.png,labels\006038.txt,train
images\006039.png,labels\006039.txt,train
images\006040.png,labels\006040.txt,train
images\006041.png,labels\006041.txt,train
images\006042.png,labels\006042.txt,val
images\006043.png,labels\006043.txt,train
images\006044.png,labels\006044.txt,val
images\006045.png,labels\006045.txt,train
images\006046.png,labels\006046.txt,train
images\006047.png,labels\006047.txt,train
images\006048.png,labels\006048.txt,train
images\006049.png,labels\006049.txt,train
images\006050.png,labels\006050.txt,val
images\006051.png,labels\006051.txt,train
images\006052.png,labels\006052.txt,train
images\006053.png,labels\006053.txt,val
images\006054.png,labels\006054.txt,train
images\006055.png,labels\006055.txt,train
images\006056.png,labels\006056.txt,train
images\006057.png,labels\006057.txt,val
images\006058.png,labels\006058.txt,train
images\006059.png,labels\006059.txt,train
images\006060.png,labels\006060.txt,val
images\006061.png,labels\006061.txt,val
images\006062.png,labels\006062.txt,train
images\006063.png,labels\006063.txt,val
images\006064.png,labels\006064.txt,val
images\006065.png,labels\006065.txt,train
images\006066.png,labels\006066.txt,val
images\006067.png,labels\006067.txt,train
images\006068.png,labels\006068.txt,train
images\006069.png,labels\006069.txt,train
images\006070.png,labels\006070.txt,train
images\006071.png,labels\006071.txt,train
images\006072.png,labels\006072.txt,train
images\006073.png,labels\006073.txt,train
images\006074.png,labels\006074.txt,val
images\006075.png,labels\006075.txt,val
images\006076.png,labels\006076.txt,train
images\006077.png,labels\006077.txt,train
images\006078.png,labels\006078.txt,train
images\006079.png,labels\006079.txt,val
images\006080.png,labels\006080.txt,train
images\006081.png,labels\006081.txt,train
images\006082.png,labels\006082.txt,train
images\006083.png,labels\006083.txt,train
images\006084.png,labels\006084.txt,train
images\006085.png,labels\006085.txt,train
images\006086.png,labels\006086.txt,val
images\006087.png,labels\006087.txt,train
images\006088.png,labels\006088.txt,train
images\006089.png,labels\006089.txt,train
images\006090.png,labels\006090.txt,train
images\006091.png,labels\006091.txt,train
images\006092.png,labels\006092.txt,train
images\006093.png,labels\006093.txt,train
images\006094.png,labels\006094.txt,train
images\006095.png,labels\006095.txt,train
images\006096.png,labels\006096.txt,train
images\006097.png,labels\006097.txt,train
images\006098.png,labels\006098.txt,train
images\006099.png,labels\006099.txt,val
images\006100.png,labels\006100.txt,train
images\006101.png,labels\006101.txt,val
images\006102.png,labels\006102.txt,val
images\006103.png,labels\006103.txt,train
images\006104.png,labels\006104.txt,train
images\006105.png,labels\006105.txt,train
images\006106.png,labels\006106.txt,train
images\006107.png,labels\006107.txt,train
images\006108.png,labels\006108.txt,val
images\006109.png,labels\006109.txt,train
images\006110.png,labels\006110.txt,train
images\006111.png,labels\006111.txt,train
images\006112.png,labels\006112.txt,train
images\006113.png,labels\006113.txt,train
images\006114.png,labels\006114.txt,train
images\006115.png,labels\006115.txt,val
images\006116.png,labels\006116.txt,train
images\006117.png,labels\006117.txt,train
images\006118.png,labels\006118.txt,train
images\006119.png,labels\006119.txt,train
images\006120.png,labels\006120.txt,train
images\006121.png,labels\006121.txt,train
images\006122.png,labels\006122.txt,train
images\006123.png,labels\006123.txt,train
images\006124.png,labels\006124.txt,train
images\006125.png,labels\006125.txt,train
images\006126.png,labels\006126.txt,train
images\006127.png,labels\006127.txt,train
images\006128.png,labels\006128.txt,train
images\006129.png,labels\006129.txt,val
images\006130.png,labels\006130.txt,train
images\006131.png,labels\006131.txt,val
images\006132.png,labels\006132.txt,train
images\006133.png,labels\006133.txt,train
images\006134.png,labels\006134.txt,train
images\006135.png,labels\006135.txt,train
images\006136.png,labels\006136.txt,train
images\006137.png,labels\006137.txt,val
images\006138.png,labels\006138.txt,val
images\006139.png,labels\006139.txt,train
images\006140.png,labels\006140.txt,val
images\006141.png,labels\006141.txt,train
images\006142.png,labels\006142.txt,train
images\006143.png,labels\006143.txt,train
images\006144.png,labels\006144.txt,train
images\006145.png,labels\006145.txt,train
images\006146.png,labels\006146.txt,train
images\006147.png,labels\006147.txt,train
images\006148.png,labels\006148.txt,train
images\006149.png,labels\006149.txt,val
images\006150.png,labels\006150.txt,val
images\006151.png,labels\006151.txt,train
images\006152.png,labels\006152.txt,val
images\006153.png,labels\006153.txt,train
images\006154.png,labels\006154.txt,val
images\006155.png,labels\006155.txt,val
images\006156.png,labels\006156.txt,train
images\006157.png,labels\006157.txt,train
images\006158.png,labels\006158.txt,train
images\006159.png,labels\006159.txt,val
images\006160.png,labels\006160.txt,val
images\006161.png,labels\006161.txt,train
